id,correctSide,trial,sub,condition,RT,correct,leftImage,rightImage,imagePair,imagePairCheck,category,categoryNum,sizeNum
03MMDaniel05STROOP,1,35,4,1,20261,1,06_cable,06_parthenon,6,6,Big-visBig,1,1
03MMDaniel05STROOP,2,36,4,2,1618,1,05_button,05_wagon,5,5,Small-visBig,4,2
03MMDaniel05STROOP,1,37,4,1,1205,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
03MMDaniel05STROOP,2,38,4,2,1353,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
04logan44,2,1,5,2,3153,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2
04logan44,1,2,5,1,1758,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
04logan44,2,3,5,1,1304,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1
04logan44,1,4,5,2,2559,1,06_parthenon,06_cable,6,6,Small-visBig,4,2
04logan44,1,5,5,1,5064,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
04logan44,2,6,5,1,2877,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
04logan44,1,7,5,2,5938,0,13_piano,13_rubberduck,13,13,Small-visBig,4,2
04logan44,2,8,5,2,4126,0,09_mushroom,09_armchair,9,9,Small-visBig,4,2
04logan44,2,9,5,2,984,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
04logan44,1,10,5,1,1052,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1
04logan44,2,11,5,1,1606,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
04logan44,1,12,5,2,3018,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
04logan44,1,13,5,2,1263,1,07_grill,07_dice,7,7,Small-visBig,4,2
04logan44,2,14,5,2,1043,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2
04logan44,2,15,5,1,5269,0,16_garbagecan,16_clock,16,16,Big-visBig,1,1
04logan44,1,16,5,1,8966,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
04logan44,1,17,5,1,2022,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1
04logan44,1,18,5,2,3258,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
04logan44,2,19,5,1,3766,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
04logan44,2,20,5,2,1469,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
04logan44,2,21,5,2,1325,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
04logan44,1,22,5,1,1991,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1
04logan44,2,23,5,1,2507,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
04logan44,1,24,5,2,2592,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
04logan44,1,25,5,1,2016,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
04logan44,2,26,5,2,1684,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
04logan44,1,27,5,2,1368,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2
04logan44,2,28,5,1,1765,0,06_parthenon,06_cable,6,6,Big-visBig,1,1
04logan44,2,29,5,1,2952,0,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
04logan44,1,30,5,2,1826,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
04logan44,2,31,5,2,1036,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
04logan44,1,32,5,1,2270,0,02_seashell,02_carousel,2,2,Big-visBig,1,1
04logan44,1,33,5,2,3058,0,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
04logan44,2,34,5,2,1155,0,11_controller,11_fountain13,11,11,Small-visBig,4,2
04logan44,1,35,5,1,1633,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
04logan44,2,36,5,2,1317,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
04logan44,1,37,5,1,2787,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
04logan44,2,38,5,1,1816,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
04logan44,1,39,5,2,2299,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
04logan44,1,40,5,2,1945,0,05_wagon,05_button,5,5,Small-visBig,4,2
04logan44,2,41,5,1,1473,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
04logan44,2,42,5,2,2191,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2
04logan44,1,43,5,1,2410,1,01_apple,01_desk,1,1,Big-visBig,1,1
04logan44,1,44,5,2,4829,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
04logan44,1,45,5,1,14321,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
04logan44,2,46,5,1,3494,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
04logan44,2,47,5,2,1555,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
04logan44,1,48,5,1,1676,1,07_dice,07_grill,7,7,Big-visBig,1,1
04logan44,2,49,5,2,1404,0,07_dice,07_grill,7,7,Small-visBig,4,2
04logan44,2,50,5,1,2045,1,05_wagon,05_button,5,5,Big-visBig,1,1
04logan44,1,51,5,2,2015,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
04logan44,1,52,5,1,6761,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
04miraStroop,1,1,6,2,14487,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
04miraStroop,1,2,6,1,4579,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
04miraStroop,2,3,6,2,3019,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2
04miraStroop,2,4,6,1,6643,1,07_grill,07_dice,7,7,Big-visBig,1,1
04miraStroop,2,5,6,1,4836,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
04miraStroop,1,6,6,2,2148,1,11_fountain13,11_controller,11,11,Small-visBig,4,2
04miraStroop,2,7,6,2,1583,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
04miraStroop,1,8,6,1,1404,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
04miraStroop,1,9,6,2,4683,1,05_wagon,05_button,5,5,Small-visBig,4,2
04miraStroop,2,10,6,2,1516,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
04miraStroop,2,11,6,1,1760,1,01_desk,01_apple,1,1,Big-visBig,1,1
04miraStroop,1,12,6,1,1501,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1
04miraStroop,1,13,6,1,5777,1,07_dice,07_grill,7,7,Big-visBig,1,1
04miraStroop,1,14,6,2,1827,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2
04miraStroop,2,15,6,1,2951,0,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
04miraStroop,2,16,6,2,3224,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2
04miraStroop,1,17,6,2,4662,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
04miraStroop,2,18,6,1,2513,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
04miraStroop,1,19,6,1,12541,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
04miraStroop,2,20,6,2,4826,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2
04miraStroop,1,21,6,1,1794,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1
04miraStroop,2,22,6,1,2121,0,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
04miraStroop,2,23,6,2,1504,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
04miraStroop,1,24,6,2,1330,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
04miraStroop,1,25,6,2,1475,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
04miraStroop,2,26,6,2,1778,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
04miraStroop,1,27,6,1,4774,1,02_seashell,02_carousel,2,2,Big-visBig,1,1
04miraStroop,2,28,6,1,1238,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
04miraStroop,2,29,6,2,5881,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2
04miraStroop,1,30,6,1,1805,0,09_mushroom,09_armchair,9,9,Big-visBig,1,1
04miraStroop,2,31,6,1,3778,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
04miraStroop,1,32,6,2,2030,1,06_parthenon,06_cable,6,6,Small-visBig,4,2
04miraStroop,2,33,6,2,1883,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
04miraStroop,2,34,6,1,3372,1,05_wagon,05_button,5,5,Big-visBig,1,1
04miraStroop,1,35,6,1,5575,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
04miraStroop,1,36,6,2,2049,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
04miraStroop,1,37,6,1,4203,1,01_apple,01_desk,1,1,Big-visBig,1,1
04miraStroop,2,38,6,2,3546,1,07_dice,07_grill,7,7,Small-visBig,4,2
04miraStroop,2,39,6,1,3312,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1
04miraStroop,1,40,6,2,11574,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
04miraStroop,2,41,6,1,3026,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
04miraStroop,2,42,6,2,2925,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
04miraStroop,1,43,6,1,7699,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
04miraStroop,1,44,6,2,5629,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
04miraStroop,2,45,6,1,1843,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
04miraStroop,1,46,6,2,2577,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
04miraStroop,1,47,6,1,2385,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
04miraStroop,2,48,6,2,1395,1,01_apple,01_desk,1,1,Small-visBig,4,2
04miraStroop,2,49,6,2,1665,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
04miraStroop,2,50,6,1,4379,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
04miraStroop,1,51,6,2,4282,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
04miraStroop,1,52,6,1,2198,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
04miraStroop,1,53,6,1,2723,1,06_cable,06_parthenon,6,6,Big-visBig,1,1
04miraStroop,1,54,6,2,2897,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
04miraStroop,2,55,6,1,1820,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
04miraStroop,2,56,6,2,2435,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2
04miraStroop,2,57,6,1,2445,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
04miraStroop,2,58,6,2,2767,1,04_camera,04_tractor11,4,4,Small-visBig,4,2
04miraStroop,1,59,6,1,1849,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
04miraStroop,1,60,6,2,2348,1,01_desk,01_apple,1,1,Small-visBig,4,2
04miraStroop,2,61,6,1,3156,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
04miraStroop,1,62,6,2,2325,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
04miraStroop,1,63,6,1,3853,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
04miraStroop,2,64,6,2,2734,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
04miraStroop,1,65,6,2,1363,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
04miraStroop,1,66,6,1,2092,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
04miraStroop,2,67,6,2,3454,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
04miraStroop,2,68,6,1,1793,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1
04miraStroop,1,69,6,1,6235,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
04miraStroop,2,70,6,2,2617,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2
04miraStroop,1,71,6,2,4292,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2
04miraStroop,2,72,6,1,4365,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
04miraStroop,1,73,6,1,18431,1,05_button,05_wagon,5,5,Big-visBig,1,1
04miraStroop,2,74,6,1,1910,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
04miraStroop,2,75,6,2,3178,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
04Nolan45stroop,2,1,7,1,4892,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
04Nolan45stroop,2,2,7,2,3422,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2
04Nolan45stroop,1,3,7,2,2295,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
04Nolan45stroop,1,4,7,1,2742,1,01_apple,01_desk,1,1,Big-visBig,1,1
04Nolan45stroop,1,5,7,1,4036,1,06_cable,06_parthenon,6,6,Big-visBig,1,1
04Nolan45stroop,2,6,7,2,1562,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2
04Nolan45stroop,2,7,7,1,3437,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
04Nolan45stroop,1,8,7,2,2418,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
04Nolan45stroop,1,9,7,2,2849,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
04Nolan45stroop,1,10,7,1,2231,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
04Nolan45stroop,2,11,7,2,2750,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
04Nolan45stroop,2,12,7,1,3425,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1
04Nolan45stroop,1,13,7,1,3255,1,02_seashell,02_carousel,2,2,Big-visBig,1,1
04Nolan45stroop,1,14,7,2,2784,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
04Nolan45stroop,2,15,7,1,6951,1,07_grill,07_dice,7,7,Big-visBig,1,1
04Nolan45stroop,2,16,7,2,5680,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
04Nolan45stroop,1,17,7,1,2416,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
04Nolan45stroop,1,18,7,2,3345,1,11_fountain13,11_controller,11,11,Small-visBig,4,2
04Nolan45stroop,2,19,7,1,2592,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
04Nolan45stroop,2,20,7,2,2067,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
04Nolan45stroop,1,21,7,2,1691,1,05_wagon,05_button,5,5,Small-visBig,4,2
04Nolan45stroop,2,22,7,2,2173,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
04Nolan45stroop,1,23,7,1,3516,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
04Nolan45stroop,2,24,7,1,3425,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1
04Nolan45stroop,1,25,7,1,4313,1,07_dice,07_grill,7,7,Big-visBig,1,1
04Nolan45stroop,2,26,7,2,1594,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
04Nolan45stroop,2,27,7,1,1597,0,11_fountain13,11_controller,11,11,Big-visBig,1,1
04Nolan45stroop,1,28,7,2,2391,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
04Nolan45stroop,2,29,7,2,2618,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
04Nolan45stroop,2,30,7,1,3116,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
04Nolan45stroop,1,31,7,1,3230,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
04Nolan45stroop,1,32,7,2,2852,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
04Nolan45stroop,2,33,7,1,2837,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
04Nolan45stroop,1,34,7,1,3125,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1
04Nolan45stroop,2,35,7,2,5752,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2
04Nolan45stroop,1,36,7,2,7891,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
04Nolan45stroop,1,37,7,1,1368,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
04Nolan45stroop,2,38,7,2,2708,1,01_apple,01_desk,1,1,Small-visBig,4,2
04Nolan45stroop,2,39,7,1,3236,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
04Nolan45stroop,1,40,7,2,5019,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2
04Nolan45stroop,1,41,7,1,3936,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1
04Nolan45stroop,2,42,7,2,1841,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
04Nolan45stroop,2,43,7,1,5734,1,01_desk,01_apple,1,1,Big-visBig,1,1
04Nolan45stroop,1,44,7,2,1453,1,01_desk,01_apple,1,1,Small-visBig,4,2
04Nolan45stroop,2,45,7,2,2372,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
04Nolan45stroop,2,46,7,1,3331,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
04Nolan45stroop,1,47,7,2,3173,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
04Nolan45stroop,1,48,7,1,6551,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
04Nolan45stroop,1,49,7,1,2898,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
04Nolan45stroop,2,50,7,1,3596,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
04Nolan45stroop,1,51,7,2,2312,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
04Nolan45stroop,2,52,7,2,1982,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
04Nolan45stroop,2,53,7,2,1478,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2
04Nolan45stroop,2,54,7,1,1223,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
04Nolan45stroop,1,55,7,2,3018,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
04Nolan45stroop,1,56,7,1,1617,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1
04Nolan45stroop,2,57,7,1,1385,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1
04Nolan45stroop,1,58,7,2,2363,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2
04Nolan45stroop,2,59,7,2,2103,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2
04Nolan45stroop,1,60,7,1,1958,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
04Nolan45stroop,2,61,7,1,1385,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
04Nolan45stroop,1,62,7,1,1904,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
04Nolan45stroop,2,63,7,2,1840,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
04Nolan45stroop,1,64,7,2,2304,1,06_parthenon,06_cable,6,6,Small-visBig,4,2
04Nolan45stroop,1,65,7,1,2887,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
04Nolan45stroop,1,66,7,2,2400,1,07_grill,07_dice,7,7,Small-visBig,4,2
04Nolan45stroop,2,67,7,1,1335,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
04Nolan45stroop,2,68,7,2,3300,1,07_dice,07_grill,7,7,Small-visBig,4,2
04Nolan45stroop,1,69,7,1,1833,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
04Nolan45stroop,1,70,7,2,1760,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
04Nolan45stroop,2,71,7,2,2928,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2
04Nolan45stroop,2,72,7,1,3833,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
04Nolan45stroop,1,73,7,2,2009,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
04Nolan45stroop,1,74,7,1,2145,1,05_button,05_wagon,5,5,Big-visBig,1,1
04Nolan45stroop,2,75,7,2,1424,1,04_camera,04_tractor11,4,4,Small-visBig,4,2
04Nolan45stroop,2,76,7,1,994,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
04Nolan45stroop,2,77,7,1,3540,1,05_wagon,05_button,5,5,Big-visBig,1,1
04Nolan45stroop,2,78,7,2,2000,1,05_button,05_wagon,5,5,Small-visBig,4,2
04Nolan45stroop,1,79,7,2,2919,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2
04Nolan45stroop,1,80,7,1,3197,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
05George47,1,1,8,2,3541,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
05George47,2,2,8,2,1519,1,01_apple,01_desk,1,1,Small-visBig,4,2
05George47,2,3,8,1,1972,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
05George47,1,4,8,1,2395,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
05George47,2,5,8,2,1653,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
05George47,1,6,8,2,1613,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
05George47,1,7,8,1,1753,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
05George47,2,8,8,1,2221,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
05George47,1,9,8,1,1357,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
05George47,2,10,8,2,1546,0,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
05George47,1,11,8,2,1272,1,07_grill,07_dice,7,7,Small-visBig,4,2
05George47,2,12,8,1,1948,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
05George47,2,13,8,1,1344,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1
05George47,1,14,8,2,1324,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
05George47,1,15,8,1,1070,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1
05George47,2,16,8,2,1631,1,04_camera,04_tractor11,4,4,Small-visBig,4,2
05George47,1,17,8,1,1273,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
05George47,1,18,8,2,1126,0,13_piano,13_rubberduck,13,13,Small-visBig,4,2
05George47,2,19,8,1,1948,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
05George47,2,20,8,2,1228,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
05George47,1,21,8,1,1913,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
05George47,1,22,8,2,1700,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
05George47,2,23,8,2,1217,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2
05George47,2,24,8,1,2233,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
05George47,2,25,8,2,1662,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
05George47,1,26,8,1,1978,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1
05George47,2,27,8,1,2765,1,01_desk,01_apple,1,1,Big-visBig,1,1
05George47,1,28,8,2,1514,1,01_desk,01_apple,1,1,Small-visBig,4,2
05George47,1,29,8,2,2239,0,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
05George47,1,30,8,1,1142,1,01_apple,01_desk,1,1,Big-visBig,1,1
05George47,2,31,8,2,1462,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
05George47,2,32,8,1,1070,1,05_wagon,05_button,5,5,Big-visBig,1,1
05George47,1,33,8,2,1811,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
05George47,2,34,8,2,1451,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2
05George47,1,35,8,1,1175,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
05George47,2,36,8,1,1289,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
05George47,2,37,8,1,1458,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
05George47,1,38,8,1,2321,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
05George47,2,39,8,2,1562,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2
05George47,1,40,8,2,2178,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
05George47,2,41,8,2,2393,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
05George47,1,42,8,2,2281,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
05George47,1,43,8,1,1629,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
05George47,2,44,8,1,1749,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
05George47,2,45,8,2,1194,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
05George47,2,46,8,1,1589,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1
05George47,1,47,8,2,1666,0,11_fountain13,11_controller,11,11,Small-visBig,4,2
05George47,1,48,8,1,2927,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
05George47,2,49,8,2,1981,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
05George47,1,50,8,2,1702,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
05George47,1,51,8,1,1714,0,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
05George47,2,52,8,1,1625,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
05George47,2,53,8,1,1495,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
05George47,2,54,8,2,2151,1,07_dice,07_grill,7,7,Small-visBig,4,2
05George47,1,55,8,2,2763,0,06_parthenon,06_cable,6,6,Small-visBig,4,2
05George47,1,56,8,1,1736,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
05George47,1,57,8,2,3120,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2
05George47,2,58,8,2,1774,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
05George47,2,59,8,1,2207,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
05George47,1,60,8,1,1826,0,05_button,05_wagon,5,5,Big-visBig,1,1
05George47,1,61,8,2,1712,0,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
05George47,2,62,8,2,1390,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2
05George47,2,63,8,1,4561,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
05George47,1,64,8,1,2388,1,07_dice,07_grill,7,7,Big-visBig,1,1
05George47,1,65,8,2,1874,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
05George47,2,66,8,2,2017,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
05George47,2,67,8,1,2555,1,07_grill,07_dice,7,7,Big-visBig,1,1
05George47,1,68,8,1,3037,0,09_mushroom,09_armchair,9,9,Big-visBig,1,1
05George47,2,69,8,1,2690,0,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
05George47,1,70,8,2,1688,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2
05George47,2,71,8,2,1519,1,05_button,05_wagon,5,5,Small-visBig,4,2
05George47,1,72,8,1,3357,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
05George47,1,73,8,1,2147,1,02_seashell,02_carousel,2,2,Big-visBig,1,1
05George47,2,74,8,1,2319,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1
05George47,2,75,8,2,2441,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2
05George47,1,76,8,2,2098,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
05George47,2,77,8,1,1192,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
